Entity_ID,EntitySize,NAICS_before,Industry_before,NAICS_after,Industry_After
1456253	382	332	"100 - 499 Fabricated Metal Product Manufacturing"	332812	"100 - 2499 Metal Coating"
1454427	77	523	"50 - 99 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523940	"50 - 99 Portfolio Management and Investment Advice"
1454655	2869	331	"2500+ Primary Metal Manufacturing"	33131	"100+ Alumina and Aluminum Production and Processing"
1454764	62	424	"50 - 99 Merchant Wholesalers, Nondurable Goods"	424910	"50 - 99 Farm Supplies Merchant Wholesalers"
1454708	2382	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1454729	1891	238	"500 - 2499 Specialty Trade Contractors"	238990	"500+ All Other Specialty Trade Contractors"
1454701	3242	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1454787	1049	61	"500 - 2499 Educational Services"	611210	"500+ Junior Colleges"
1454835	479	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1454904	106	54	"100 - 499 Professional, Scientific, and Technical Services"	541611	"100 - 499 Administrative Management and General Management Consulting Services"
1454923	75	54	"50 - 99 Professional, Scientific, and Technical Services"	541310	"50 - 99 Architectural Services"
1455035	161	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
1455145	263	621	"100 - 499 Ambulatory Health Care Services"	621999	"100 - 499 All Other Miscellaneous Ambulatory Health Care Services"
1455183	769	54	"500 - 2499 Professional, Scientific, and Technical Services"	513210	"500 - 2499 Software Publishers"
1455217	65	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1454100	248	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1454153	73	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1453683	430	238	"100 - 499 Specialty Trade Contractors"	2383	"100 - 2499 Building Finishing Contractors"
1453715	299	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1453680	60	523	"50 - 99 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523940	"50 - 99 Portfolio Management and Investment Advice"
1453735	70	522	"50 - 99 Credit Intermediation and Related Activities"	522110	"50 - 99 Commercial Banking"
1453575	52	522	"50 - 99 Credit Intermediation and Related Activities"	522110	"50 - 99 Commercial Banking"
1453558	138	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
1453560	51	54	"50 - 99 Professional, Scientific, and Technical Services"	541611	"50 - 99 Administrative Management and General Management Consulting Services"
1453836	5827	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1453904	63	332	"50 - 99 Fabricated Metal Product Manufacturing"	33211	"50 - 99 Forging and Stamping"
1453862	101	333	"100 - 499 Machinery Manufacturing"	333998	"100 - 499 All Other Miscellaneous General Purpose Machinery Manufacturing"
1453764	438	485	"100 - 499 Transit and Ground Passenger Transportation"	485	"100 - 499 Transit and Ground Passenger Transportation"
1453768	78	531	"50 - 99 Real Estate"	531210	"50 - 99 Offices of Real Estate Agents and Brokers"
1453115	61	238	"50 - 99 Specialty Trade Contractors"	238210	"50 - 99 Electrical Contractors and Other Wiring Installation Contractors"
1453077	57	333	"50 - 99 Machinery Manufacturing"	33324	"50 - 99 Industrial Machinery Manufacturing"
1453020	556	523	"500 - 2499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523150	"500 - 2499 Investment Banking and Securities Intermediation"
1453022	319	311	"100 - 499 Food Manufacturing"	311	"100 - 499 Food Manufacturing"
1452968	66	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1452761	116	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
1452858	76	622	"50 - 99 Hospitals"	622	"50 - 99 Hospitals"
1452944	211	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1453156	1965	54	"500 - 2499 Professional, Scientific, and Technical Services"	541211	"500 - 2499 Offices of Certified Public Accountants"
1452978	150	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1453189	380	54	"100 - 499 Professional, Scientific, and Technical Services"	541330	"100 - 499 Engineering Services"
1453289	277	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1452591	1122	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1452711	370	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1452679	2097	424	"500 - 2499 Merchant Wholesalers, Nondurable Goods"	424990	"500+ Other Miscellaneous Nondurable Goods Merchant Wholesalers"
1452332	151	336	"100 - 499 Transportation Equipment Manufacturing"	336390	"100+ Other Motor Vehicle Parts Manufacturing"
1452103	113	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1452243	1570	54	"500 - 2499 Professional, Scientific, and Technical Services"	541310	"500+ Architectural Services"
1451984	53	22	"50 - 99 Utilities"	221310	"50 - 99 Water Supply and Irrigation Systems"
1452261	52	522	"50 - 99 Credit Intermediation and Related Activities"	52229	"50 - 99 Other Nondepository Credit Intermediation"
1452315	62	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
1451169	1750	423	"500 - 2499 Merchant Wholesalers, Durable Goods"	4239	"500+ Miscellaneous Durable Goods Merchant Wholesalers"
1451104	53	236	"50 - 99 Construction of Buildings"	236220	"50 - 99 Commercial and Institutional Building Construction"
1450755	2776	321	"500+ Wood Product Manufacturing"	32199	"100+ All Other Wood Product Manufacturing"
1451092	247	333	"100 - 499 Machinery Manufacturing"	33324	"100 - 499 Industrial Machinery Manufacturing"
1451064	181	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
1451233	78	335	"50 - 99 Electrical Equipment, Appliance, and Component Manufacturing"	335	"50 - 99 Electrical Equipment, Appliance, and Component Manufacturing"
1451248	2857	326	"500+ Plastics and Rubber Products Manufacturing"	326199	"500+ All Other Plastics Product Manufacturing"
1451280	57	522	"50 - 99 Credit Intermediation and Related Activities"	522110	"50 - 99 Commercial Banking"
1450742	55	441	"50 - 99 Motor Vehicle and Parts Dealers"	441110	"50 - 99 New Car Dealers"
1450730	249	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1450712	4996	311	"2500+ Food Manufacturing"	311411	"100+ Frozen Fruit"
1451043	85	531	"50 - 99 Real Estate"	531210	"50 - 99 Offices of Real Estate Agents and Brokers"
1451008	147	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1450932	65	441	"50 - 99 Motor Vehicle and Parts Dealers"	441110	"50 - 99 New Car Dealers"
1451327	2120	524	"500 - 2499 Insurance Carriers and Related Activities"	524210	"500 - 2499 Insurance Agencies and Brokerages"
1451690	1559	561	"500 - 2499 Administrative and Support Services"	561621	"500+ Security Systems Services (except Locksmiths)"
1451601	420	4244	"100 - 499 Grocery and Related Product Merchant Wholesalers"	424490	"100 - 2499 Other Grocery and Related Products Merchant Wholesalers"
1451944	68	238	"50 - 99 Specialty Trade Contractors"	238220	"50 - 99 Plumbing"
1451871	55	325	"50 - 99 Chemical Manufacturing"	325	"50 - 99 Chemical Manufacturing"
1451893	228	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1451700	90	54	"50 - 99 Professional, Scientific, and Technical Services"	541330	"50 - 99 Engineering Services"
1451643	50	621	"50 - 99 Ambulatory Health Care Services"	621610	"50 - 99 Home Health Care Services"
1449526	643	335	"500 - 2499 Electrical Equipment, Appliance, and Component Manufacturing"	335999	"500+ All Other Miscellaneous Electrical Equipment and Component Manufacturing"
1449558	85	424	"50 - 99 Merchant Wholesalers, Nondurable Goods"	424	"50 - 99 Merchant Wholesalers"
1449367	64	449	"50 - 99 Furniture, Home Furnishings, Electronics, and Appliance Retailers"	4491	"50 - 99 Furniture and Home Furnishings Retailers"
1449734	330	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1449005	29468	311	"2500+ Food Manufacturing"	31121	"500+ Flour Milling and Malt Manufacturing"
1449012	1995	488	"500 - 2499 Support Activities for Transportation"	488510	"500+ Freight Transportation Arrangement"
1449093	598	336	"500 - 2499 Transportation Equipment Manufacturing"	336390	"100+ Other Motor Vehicle Parts Manufacturing"
1449104	29017	522	"2500+ Credit Intermediation and Related Activities"	522110	"2500+ Commercial Banking"
1449243	58	4238	"50 - 99 Machinery, Equipment, and Supplies Merchant Wholesalers"	423830	"50 - 99 Industrial Machinery and Equipment Merchant Wholesalers"
1449247	167	522	"100 - 499 Credit Intermediation and Related Activities"	522130	"100 - 499 Credit Unions"
1449255	398	332	"100 - 499 Fabricated Metal Product Manufacturing"	33299	"100 - 499 All Other Fabricated Metal Product Manufacturing"
1449881	7330	522	"2500+ Credit Intermediation and Related Activities"	522310	"100+ Mortgage and Nonmortgage Loan Brokers"
1449992	8099	311	"2500+ Food Manufacturing"	3119	"500+ Other Food Manufacturing"
1450002	464	333	"100 - 499 Machinery Manufacturing"	333922	"100 - 2499 Conveyor and Conveying Equipment Manufacturing"
1449955	76	522	"50 - 99 Credit Intermediation and Related Activities"	522110	"50 - 99 Commercial Banking"
1450068	206	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1450016	701	333	"500 - 2499 Machinery Manufacturing"	333120	"500+ Construction Machinery Manufacturing"
1450086	322	331	"100 - 499 Primary Metal Manufacturing"	331	"100 - 499 Primary Metal Manufacturing"
1450132	8903	336	"2500+ Transportation Equipment Manufacturing"	336	"2500+ Transportation Equipment Manufacturing"
1450146	257	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
1450566	231	458	"100 - 2499 Clothing, Clothing Accessories, Shoe, and Jewelry Retailers"	458110	"100 - 2499 Clothing and Clothing Accessories Retailers"
1450674	52	326	"50 - 99 Plastics and Rubber Products Manufacturing"	326199	"50 - 99 All Other Plastics Product Manufacturing"
1450692	26669	4235	"100+ Metal and Mineral (except Petroleum) Merchant Wholesalers"	423510	"100+ Metal Service Centers and Other Metal Merchant Wholesalers"
1450437	474	423	"100 - 499 Merchant Wholesalers, Durable Goods"	423990	"100 - 499 Other Miscellaneous Durable Goods Merchant Wholesalers"
1450504	63	4244	"50 - 99 Grocery and Related Product Merchant Wholesalers"	4244	"50 - 99 Grocery and Related Product Merchant Wholesalers"
1450151	421	333	"100 - 499 Machinery Manufacturing"	333310	"100 - 499 Commercial and Service Industry Machinery Manufacturing"
1447665	4570	54	"2500+ Professional, Scientific, and Technical Services"	541110	"2500+ Offices of Lawyers"
1447833	1495	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1447936	126	523	"100 - 499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523910	"100+ Miscellaneous Intermediation"
1447894	32801	524	"2500+ Insurance Carriers and Related Activities"	524210	"2500+ Insurance Agencies and Brokerages"
1447764	731	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1447748	8769	332	"2500+ Fabricated Metal Product Manufacturing"	332111	"100+ Iron and Steel Forging"
1447781	133	523	"100 - 499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	5231	"100 - 499 Securities and Commodity Contracts Intermediation and Brokerage"
1447792	490	332	"100 - 499 Fabricated Metal Product Manufacturing"	332312	"100 - 499 Fabricated Structural Metal Manufacturing"
1447990	135	333	"100 - 499 Machinery Manufacturing"	33324	"100 - 499 Industrial Machinery Manufacturing"
1448027	258	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1448031	359	334	"100 - 499 Computer and Electronic Product Manufacturing"	334419	"100 - 499 Other Electronic Component Manufacturing"
1448275	64	522	"50 - 99 Credit Intermediation and Related Activities"	522110	"50 - 99 Commercial Banking"
1448312	9334	311	"2500+ Food Manufacturing"	3112	"2500+ Grain and Oilseed Milling"
1448226	154	54	"100 - 499 Professional, Scientific, and Technical Services"	541720	"100 - 499 Research and Development in the Social Sciences and Humanities"
1448236	65	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1448240	59	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1448254	230	522	"100 - 499 Credit Intermediation and Related Activities"	522130	"100 - 499 Credit Unions"
1448921	78	424	"50 - 99 Merchant Wholesalers, Nondurable Goods"	424	"50 - 99 Merchant Wholesalers"
1448902	945	441	"500+ Motor Vehicle and Parts Dealers"	441110	"500+ New Car Dealers"
1448846	872	311	"500 - 2499 Food Manufacturing"	3118	"100 - 2499 Bakeries and Tortilla Manufacturing"
1448716	147	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
1448344	55	331	"50 - 99 Primary Metal Manufacturing"	331	"50 - 99 Primary Metal Manufacturing"
1448441	56	61	"50 - 99 Educational Services"	611	"50 - 99 Educational Services"
1448665	100	236	"100 - 499 Construction of Buildings"	236220	"100 - 499 Commercial and Institutional Building Construction"
1448689	1330	311	"500 - 2499 Food Manufacturing"	3114	"500+ Fruit and Vegetable Preserving and Specialty Food Manufacturing"
1448528	82	449	"50 - 99 Furniture, Home Furnishings, Electronics, and Appliance Retailers"	449210	"50 - 99 Electronics and Appliance Retailers"
1448561	464	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1446530	1236	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1446695	18113	525	"2500+ Funds, Trusts, and Other Financial Vehicles"	525110	"2500+ Pension Funds"
1446752	63	54	"50 - 99 Professional, Scientific, and Technical Services"	541310	"50 - 99 Architectural Services"
1446756	111	531	"100 - 499 Real Estate"	531210	"100 - 499 Offices of Real Estate Agents and Brokers"
1446772	154	531	"100 - 499 Real Estate"	531210	"100 - 499 Offices of Real Estate Agents and Brokers"
1446728	1965	325	"500 - 2499 Chemical Manufacturing"	3256	"500+ Soap"
1446839	2772	54	"2500+ Professional, Scientific, and Technical Services"	513210	"2500+ Software Publishers"
1446965	208	54	"100 - 499 Professional, Scientific, and Technical Services"	541618	"100+ Other Management Consulting Services"
1446171	63	449	"50 - 99 Furniture, Home Furnishings, Electronics, and Appliance Retailers"	4491	"50 - 99 Furniture and Home Furnishings Retailers"
1446420	7844	621	"2500+ Ambulatory Health Care Services"	621610	"2500+ Home Health Care Services"
1447244	99	339	"50 - 99 Miscellaneous Manufacturing"	339999	"50 - 99 All Other Miscellaneous Manufacturing"
1447210	173	621	"100 - 499 Ambulatory Health Care Services"	621511	"100+ Medical Laboratories"
1447183	8873	424	"2500+ Merchant Wholesalers, Nondurable Goods"	4249	"500+ Miscellaneous Nondurable Goods Merchant Wholesalers"
1447009	1305	4236	"500+ Household Appliances and Electrical and Electronic Goods Merchant Wholesalers"	423610	"500+ Electrical Apparatus and Equipment"
1447647	129	522	"100 - 499 Credit Intermediation and Related Activities"	522220	"100 - 2499 Sales Financing"
1447650	842	562	"100+ Waste Management and Remediation Services"	562212	"100+ Solid Waste Landfill"
1447691	61	493	"50 - 99 Warehousing and Storage"	493110	"50 - 99 General Warehousing and Storage"
1447497	402	621	"100 - 499 Ambulatory Health Care Services"	621610	"100 - 499 Home Health Care Services"
1447443	58	54	"50 - 99 Professional, Scientific, and Technical Services"	561110	"50 - 99 Office Administrative Services"
1443236	176	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1443061	672	523	"500 - 2499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523150	"500 - 2499 Investment Banking and Securities Intermediation"
1443039	83	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
1443572	2137	54	"500 - 2499 Professional, Scientific, and Technical Services"	541330	"500 - 2499 Engineering Services"
1443529	2544	335	"2500+ Electrical Equipment, Appliance, and Component Manufacturing"	33531	"500+ Electrical Equipment Manufacturing"
1443353	68	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1443364	102	483	"100 - 2499 Water Transportation"	48311	"100 - 2499 Deep Sea"
1443475	211	523	"100 - 499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523910	"100+ Miscellaneous Intermediation"
1444446	65	236	"50 - 99 Construction of Buildings"	236115	"50 - 99 New Single-Family Housing Construction (except For-Sale Builders)"
1444316	96	524	"50 - 99 Insurance Carriers and Related Activities"	524210	"50 - 99 Insurance Agencies and Brokerages"
1444118	64	335	"50 - 99 Electrical Equipment, Appliance, and Component Manufacturing"	3359	"50 - 99 Other Electrical Equipment and Component Manufacturing"
1444200	75	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1444271	56	323	"50 - 99 Printing and Related Support Activities"	323111	"50 - 99 Commercial Printing (except Screen and Books)"
1444000	7615	4231	"500+ Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers"	423110	"500+ Automobile and Other Motor Vehicle Merchant Wholesalers"
1443875	66	339	"50 - 99 Miscellaneous Manufacturing"	33999	"50 - 99 All Other Miscellaneous Manufacturing"
1443974	524	61	"500 - 2499 Educational Services"	611699	"500 - 2499 All Other Miscellaneous Schools and Instruction"
1443886	874	334	"500 - 2499 Computer and Electronic Product Manufacturing"	3342	"100 - 2499 Communications Equipment Manufacturing"
1443830	2222	323	"500 - 2499 Printing and Related Support Activities"	323111	"500+ Commercial Printing (except Screen and Books)"
1444732	462	238	"100 - 499 Specialty Trade Contractors"	238220	"100 - 499 Plumbing"
1444499	604	339	"500 - 2499 Miscellaneous Manufacturing"	33911	"500 - 2499 Medical Equipment and Supplies Manufacturing"
1444462	163	323	"100 - 499 Printing and Related Support Activities"	323111	"100 - 499 Commercial Printing (except Screen and Books)"
1444418	214	525	"100 - 499 Funds, Trusts, and Other Financial Vehicles"	525110	"100 - 2499 Pension Funds"
1444622	175	322	"100 - 499 Paper Manufacturing"	322220	"100 - 2499 Paper Bag and Coated and Treated Paper Manufacturing"
1445112	76	325	"50 - 99 Chemical Manufacturing"	325	"50 - 99 Chemical Manufacturing"
1445147	3834	333	"2500+ Machinery Manufacturing"	33392	"500+ Material Handling Equipment Manufacturing"
1445153	1137	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1444996	1048	332	"500 - 2499 Fabricated Metal Product Manufacturing"	332510	"100 - 2499 Hardware Manufacturing"
1444950	283	54	"100 - 499 Professional, Scientific, and Technical Services"	541810	"100+ Advertising Agencies"
1445644	277	522	"100 - 499 Credit Intermediation and Related Activities"	522130	"100 - 499 Credit Unions"
1445900	2588	212	"500+ Mining (except Oil and Gas)"	212	"500+ Mining (except Oil and Gas)"
1445914	114	237	"100 - 499 Heavy and Civil Engineering Construction"	237990	"100 - 499 Other Heavy and Civil Engineering Construction"
1445543	8794	525	"2500+ Funds, Trusts, and Other Financial Vehicles"	525110	"2500+ Pension Funds"
1445487	94	562	"50 - 99 Waste Management and Remediation Services"	562	"50 - 99 Waste Management and Remediation Services"
1445322	280	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
1445408	4319	523	"2500+ Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523910	"100+ Miscellaneous Intermediation"
1445286	35264	525	"2500+ Funds, Trusts, and Other Financial Vehicles"	525110	"2500+ Pension Funds"
1445284	455	334	"100 - 499 Computer and Electronic Product Manufacturing"	334310	"100+ Audio and Video Equipment Manufacturing"
1445252	663	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1442237	126	524	"100 - 499 Insurance Carriers and Related Activities"	524210	"100 - 499 Insurance Agencies and Brokerages"
1442304	182	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1442401	73	61	"50 - 99 Educational Services"	611699	"50 - 99 All Other Miscellaneous Schools and Instruction"
1442456	71	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1442466	253	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1442607	78	54	"50 - 99 Professional, Scientific, and Technical Services"	561110	"50 - 99 Office Administrative Services"
1442597	3108	312	"2500+ Beverage and Tobacco Product Manufacturing"	312140	"500+ Distilleries"
1442508	206	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1442807	547	531	"500+ Real Estate"	531210	"500+ Offices of Real Estate Agents and Brokers"
1442780	1528	333	"500 - 2499 Machinery Manufacturing"	33311	"500+ Agricultural Implement Manufacturing"
1442645	3032	311	"2500+ Food Manufacturing"	31121	"500+ Flour Milling and Malt Manufacturing"
1441594	25020	4233	"500+ Lumber and Other Construction Materials Merchant Wholesalers"	423310	"100+ Lumber"
1441658	1179	326	"500+ Plastics and Rubber Products Manufacturing"	326199	"500+ All Other Plastics Product Manufacturing"
1441772	7722	326	"500+ Plastics and Rubber Products Manufacturing"	3261	"500+ Plastics Product Manufacturing"
1441712	217	333	"100 - 499 Machinery Manufacturing"	33341	"100 - 499 Ventilation"
1441505	54	311	"50 - 99 Food Manufacturing"	311	"50 - 99 Food Manufacturing"
1441428	2097	561	"500 - 2499 Administrative and Support Services"	561311	"500+ Employment Placement Agencies"
1441429	171	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
1441483	169	4244	"100 - 499 Grocery and Related Product Merchant Wholesalers"	424420	"100 - 2499 Packaged Frozen Food Merchant Wholesalers"
1441934	290	323	"100 - 499 Printing and Related Support Activities"	323111	"100 - 499 Commercial Printing (except Screen and Books)"
1441924	205	445	"100 - 499 Food and Beverage Retailers"	445110	"100 - 499 Supermarkets and Other Grocery Retailers (except Convenience Retailers)"
1441927	87	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1441952	153	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1441953	394	236	"100 - 499 Construction of Buildings"	236210	"100 - 499 Industrial Building Construction"
1442012	99	4231	"50 - 99 Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers"	4231	"50 - 99 Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers"
1442021	137	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1441981	243	238	"100 - 499 Specialty Trade Contractors"	238220	"100 - 499 Plumbing"
1441138	3187	322	"2500+ Paper Manufacturing"	32611	"100+ Plastics Packaging Materials and Unlaminated Film and Sheet Manufacturing"
1441278	1364	4246	"500+ Chemical and Allied Products Merchant Wholesalers"	4246	"500+ Chemical and Allied Products Merchant Wholesalers"
1441296	6904	336	"2500+ Transportation Equipment Manufacturing"	336390	"100+ Other Motor Vehicle Parts Manufacturing"
1441100	2620	335	"2500+ Electrical Equipment, Appliance, and Component Manufacturing"	33593	"100+ Wiring Device Manufacturing"
1441112	78	561	"50 - 99 Administrative and Support Services"	561990	"50 - 99 All Other Support Services"
1441131	112	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1441070	348	325	"100 - 499 Chemical Manufacturing"	325211	"100 - 2499 Plastics Material and Resin Manufacturing"
1440954	1338	335	"500 - 2499 Electrical Equipment, Appliance, and Component Manufacturing"	33531	"500+ Electrical Equipment Manufacturing"
1440782	2703	313	"500+ Textile Mills"	315	"100+ Apparel Manufacturing"
1440859	551	312	"500 - 2499 Beverage and Tobacco Product Manufacturing"	312140	"500+ Distilleries"
1440860	3220	333	"2500+ Machinery Manufacturing"	33324	"500+ Industrial Machinery Manufacturing"
1440395	587	561	"500 - 2499 Administrative and Support Services"	561311	"500+ Employment Placement Agencies"
1440242	248	332	"100 - 499 Fabricated Metal Product Manufacturing"	33281	"100 - 2499 Coating"
1440284	807	4244	"500+ Grocery and Related Product Merchant Wholesalers"	424410	"500+ General Line Grocery Merchant Wholesalers"
1440408	51	333	"50 - 99 Machinery Manufacturing"	3339	"50 - 99 Other General Purpose Machinery Manufacturing"
1440551	5662	4235	"100+ Metal and Mineral (except Petroleum) Merchant Wholesalers"	423510	"100+ Metal Service Centers and Other Metal Merchant Wholesalers"
1440570	346	523	"100 - 499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	5231	"100 - 499 Securities and Commodity Contracts Intermediation and Brokerage"
1440534	79	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1440473	79	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1440584	57	238	"50 - 99 Specialty Trade Contractors"	238160	"50 - 99 Roofing Contractors"
1440589	528	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1440597	108	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1440729	56	423	"50 - 99 Merchant Wholesalers, Durable Goods"	423990	"50 - 99 Other Miscellaneous Durable Goods Merchant Wholesalers"
1439167	1359	327	"500 - 2499 Nonmetallic Mineral Product Manufacturing"	3271	"100+ Clay Product and Refractory Manufacturing"
1439170	197	311	"100 - 499 Food Manufacturing"	3119	"100 - 499 Other Food Manufacturing"
1439180	54	326	"50 - 99 Plastics and Rubber Products Manufacturing"	3262	"50 - 99 Rubber Product Manufacturing"
1439149	2499	336	"500 - 2499 Transportation Equipment Manufacturing"	33641	"500+ Aerospace Product and Parts Manufacturing"
1439130	426	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
1439105	249	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1439117	304	333	"100 - 499 Machinery Manufacturing"	333998	"100 - 499 All Other Miscellaneous General Purpose Machinery Manufacturing"
1439370	506	54	"500 - 2499 Professional, Scientific, and Technical Services"	541715	"500 - 2499 Research and Development in the Physical"
1438929	2427	237	"500 - 2499 Heavy and Civil Engineering Construction"	237110	"500 - 2499 Water and Sewer Line and Related Structures Construction"
1438847	1229	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1438813	958	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1439048	88	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1439022	3077	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1438985	1571	55	"500+ Management of Companies and Enterprises"	551112	"500+ Offices of Other Holding Companies"
1438986	171	524	"100 - 499 Insurance Carriers and Related Activities"	524210	"100 - 499 Insurance Agencies and Brokerages"
1438959	8022	336	"2500+ Transportation Equipment Manufacturing"	336320	"100+ Motor Vehicle Electrical and Electronic Equipment Manufacturing"
1440006	13658	525	"2500+ Funds, Trusts, and Other Financial Vehicles"	525110	"2500+ Pension Funds"
1440094	1249	236	"500 - 2499 Construction of Buildings"	236210	"500+ Industrial Building Construction"
1440053	76	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
1439795	58	237	"50 - 99 Heavy and Civil Engineering Construction"	237990	"50 - 99 Other Heavy and Civil Engineering Construction"
1439956	252	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1439957	291	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1439969	65	523	"50 - 99 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523910	"50 - 99 Miscellaneous Intermediation"
1439915	59	325	"50 - 99 Chemical Manufacturing"	325	"50 - 99 Chemical Manufacturing"
1439730	66	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1439768	265	621	"100 - 499 Ambulatory Health Care Services"	621498	"100+ All Other Outpatient Care Centers"
